Y,customerid,prob
0,DTCV1909_0,0.003585296915844083
0,IMMIMD024_0,0.004416000097990036
0,SMCRWSQ1031_0,0.5029510855674744
0,SMCRWSQ2095_0,0.38128727674484253
0,SMCRWSQ2151_0,0.03662125766277313
0,SMCRWSQ2152_0,0.48597508668899536
0,SMCRWSQ2153_0,0.130298912525177
0,SMCRWSQ531N_0,0.9793791770935059
0,SMCRWSQ9310_0,0.9266669154167175
0,SVWVW2050301_0,0.09691976755857468
0,SVWVW2252648_0,0.10957071185112
0,SVWVW2313187_0,0.01752348057925701
0,SVWVW2400002_0,0.0006757312221452594
0,SVWVW2515146_0,0.7264008522033691
0,SVWVW2515166_0,0.43920180201530457
0,YJ3415005_0,0.7184518575668335
0,YJ6540007_0,0.5586978793144226
