Y,customerid,prob
0,DTCV1909_0,0.047770799974219305
0,IMMIMD024_0,0.07077577291042043
0,SMCRWSQ1031_0,0.46579802905311884
0,SMCRWSQ2095_0,0.24070167467234546
0,SMCRWSQ2151_0,0.03582551194616936
0,SMCRWSQ2152_0,0.3831426434949619
0,SMCRWSQ2153_0,0.09069951316077897
0,SMCRWSQ531N_0,0.9437182129240803
0,SMCRWSQ9310_0,0.8815992034371108
0,SVWVW2050301_0,0.10334386348774169
0,SVWVW2252648_0,0.06232838091322745
0,SVWVW2313187_0,0.05820673055207789
0,SVWVW2400002_0,0.04082397769288555
0,SVWVW2515146_0,0.795019971563184
0,SVWVW2515166_0,0.42996037615555316
0,YJ3415005_0,0.6900548362123676
0,YJ6540007_0,0.5131790690221365
