Y,customerid,prob
0,DTC30406_0,0.1782287753250075
0,DTCV0007_0,0.08186973174070249
0,DTCV0009_0,0.06654723331641393
0,DTCV0013JYSFGS_0,0.0727183323683331
0,DTCV0015ASFGS_0,0.06996481685219244
0,DTCV0024GZFGS_0,0.09722073722542687
0,DTCV0025JAFGS_0,0.4227267516875019
0,DTCV0030SYFGS1_0,0.09468661564475196
0,DTCV003201_0,0.16605933088809513
0,DTCV0040ZZFGS_0,0.08521723158581328
0,DTCV0056WFFGS_0,0.9019577186989091
0,DTCV0092_0,0.05403701090846002
0,DTCV0105_0,0.07356672394616434
0,DTCV0110_0,0.26407210611435494
0,DTCV0342_0,0.2771430483016994
0,DTCV0343HMFGS_0,0.11888307613785583
0,DTCV0406_0,0.3695978252609984
0,DTCV0419_0,0.2184932350562497
0,DTCV0505_0,0.24813643398567148
0,DTCV0616_0,0.5659075276539637
0,DTCV0725_0,0.18257529850348392
0,DTCV0917_0,0.3161907206820518
0,DTCV1103_0,0.05843551348380748
0,DTCV1109_0,0.5379011104914727
0,DTCV1119_0,0.19848035149103535
0,DTCV1142_0,0.18893325488305882
0,DTCV1405_0,0.07326968735694178
0,DTCV1503_0,0.2247165103561381
0,DTCV160201_0,0.37297391454372475
0,DTCV1603_0,0.22776199478392614
0,DTCV1606_0,0.6943133751087167
0,DTCV1611_0,0.12832104630074714
0,DTCV1740LSFGS_0,0.07874630570696634
0,DTCV1743_0,0.6446075986470076
0,DTCV1816_0,0.3193525972454034
0,DTCV1818_0,0.10582762099287868
0,DTCV1831_0,0.24798882787426677
0,DTCV1904_0,0.20534864998211605
0,DTCV1916_0,0.11128773766430648
0,DTCV2021_0,0.22749900221921499
0,DTCV2105_0,0.49594540191345643
0,DTCV2207_0,0.22662172364347427
0,DTCV2219_0,0.46519974081289334
0,DTCV2402_0,0.1836134658953258
0,DTCV2406_0,0.5098104906321226
0,DTCV2512_0,0.580087567714877
0,DTCV2517_0,0.3745710853388193
0,DTCV3001_0,0.2412705044547915
0,DTDV1704_0,0.12070575415359262
0,DTFC0005HPFGS_0,0.042149828709780617
0,DTFC0006_0,0.08579889728512682
0,DTFC0020_0,0.03889402262669097
0,DTFC0407_0,0.2468653902681944
0,IMMIIMD063_0,0.3160298360910028
0,IMMIMD00701_0,0.08297186864934789
0,IMMIMD01101_0,0.2283957862433851
0,IMMIMD021_0,0.3410568325573388
0,IMMIMD029_0,0.6072412795367609
