Y,customerid,prob
0,DTC20096JMFGS_0,0.31516629474873165
0,DTCV0002_0,0.28349724567884405
0,DTCV0008YZFGS1_0,0.20234506213755976
0,DTCV0010ZJSFGS_0,0.3330628370635939
0,DTCV0011XNFGS_0,0.1509087966501039
0,DTCV0020BTFGS_0,0.17032170347989878
0,DTCV0021TSFGS_0,0.1950998784218764
0,DTCV0022ZYFGS_0,0.2615361948735871
0,DTCV0023EEDSFGS_0,0.14281147286501708
0,DTCV0026QJFGS_0,0.18003184312614257
0,DTCV0028BDFGS_0,0.22022219070703972
0,DTCV0031YCFGS_0,0.2677955834705029
0,DTCV0034FSFGS_0,0.1747763106828485
0,DTCV0037CDJNFGS_0,0.26979359611643594
0,DTCV0039GXFGS_0,0.25287717477307425
0,DTCV0041ZJFGS_0,0.22181039871755467
0,DTCV0043_0,0.17749581663122002
0,DTCV0044SRFGS_0,0.30762388351450787
0,DTCV0046JAFGS_0,0.3108366594763256
0,DTCV0049FCSLFGS_0,0.34562135712134656
0,DTCV0053SYFGS_0,0.42083336709695535
0,DTCV0058SYFGS_0,0.5364574196653644
0,DTCV0070KMFGS_0,0.18003184312614257
0,DTCV007101_0,0.2862773546060179
0,DTCV0072XYFGS_0,0.31290861359983646
0,DTCV0073SHJDFGS_0,0.20767055035054763
0,DTCV0081_0,0.16284066935357025
0,DTCV0087_0,0.15128264878076617
0,DTCV0088HSFGS_0,0.184965967970442
0,DTCV0091_0,0.17055203481308598
0,DTCV0093_0,0.13930467424002382
0,DTCV0094_0,0.33201726805582543
0,DTCV0096_0,0.17587916424877872
0,DTCV0098SGDYFGS_0,0.2146881613398371
0,DTCV010401_0,0.36866684377736986
0,DTCV0184_0,0.18909748161372714
0,DTCV0186_0,0.14019031661802353
0,DTCV0229_0,0.4766672890696587
0,DTCV0255SHSJFGS_0,0.12789076606597613
0,DTCV0282_0,0.14279410712278648
0,DTCV0303_0,0.3778492776481373
0,DTCV0317_0,0.2657875499481808
0,DTCV0320_0,0.2950396619349604
0,DTCV0322_0,0.24101431944257068
0,DTCV0324_0,0.3609056587745258
0,DTCV0327_0,0.3127183001600014
0,DTCV0330_0,0.45646371874216496
0,DTCV0331_0,0.33716727326136187
0,DTCV0408_0,0.487105582111145
0,DTCV0409_0,0.4221055949900967
0,DTCV0415_0,0.3335650515164528
0,DTCV0416_0,0.39547842552362644
0,DTCV0437_0,0.24879712837321571
0,DTCV0514_0,0.334335073878321
0,DTCV0521_0,0.48932897072632736
0,DTCV0603_0,0.3401311743390366
0,DTCV0620_0,0.17900512449186393
0,DTCV0701_0,0.3959694063746512
0,DTCV0703_0,0.34713436125696845
0,DTCV0719_0,0.29729374329663794
0,DTCV0728_0,0.19452760674789757
0,DTCV0802_0,0.23608799944951803
0,DTCV0803_0,0.27454605489493256
0,DTCV0804_0,0.20864862571239817
0,DTCV0823_0,0.45716101122924835
0,DTCV0914_0,0.20738481560541677
0,DTCV110701_0,0.23056086454650984
0,DTCV1111_0,0.37827835383614083
0,DTCV1126_0,0.31664818060496
0,DTCV1152ZSFGS_0,0.17232672901111615
0,DTCV1205_0,0.45952419439879505
0,DTCV1507_0,0.22763145803135962
0,DTCV1604_0,0.28347050092709875
0,DTCV1609_0,0.18675972822052314
0,DTCV1617_0,0.3463949172841684
0,DTCV1703_0,0.3272801319388417
0,DTCV1716_0,0.3486040163056236
0,DTCV1721_0,0.4188532726718576
0,DTCV1722_0,0.27114481489707887
0,DTCV1726_0,0.3614585973824398
0,DTCV1732_0,0.28965780061534263
0,DTCV1747_0,0.32870726675259426
0,DTCV1749_0,0.3714006822438158
0,DTCV1805_0,0.34968770762484963
0,DTCV1808_0,0.3218622784147091
0,DTCV1810_0,0.2887623298611689
0,DTCV1821_0,0.39817842424531874
0,DTCV1827_0,0.29966718280622734
0,DTCV1829_0,0.42779735791959705
0,DTCV1832_0,0.4006139469914769
0,DTCV1910_0,0.34091290575526834
0,DTCV1925_0,0.281490351989392
0,DTCV200301_0,0.40562184241373495
0,DTCV2006_0,0.2944954300246257
0,DTCV2009_0,0.28578582977812084
0,DTCV2013_0,0.31348153639209314
0,DTCV2020_0,0.23695952968837736
0,DTCV2023_0,0.28725655700891517
0,DTCV2034_0,0.2963115402109544
0,DTCV2035_0,0.3284899637541563
0,DTCV2104_0,0.4181701323005748
0,DTCV2109_0,0.32358604681390063
0,DTCV2209_0,0.4212061505654654
0,DTCV2218_0,0.3430913730063153
0,DTCV2309_0,0.34581172414926
0,DTCV2408_0,0.46013313441515125
0,DTCV2412_0,0.1561230573673524
0,DTCV2413_0,0.44288298232635803
0,DTCV2415_0,0.40047903170725596
0,DTCV2519_0,0.15128264878076617
0,DTCV2520_0,0.307132128931705
0,DTCV2604_0,0.3192199224863877
0,DTCV2801_0,0.2971776669508151
0,DTCV2802_0,0.3909879875941201
0,DTCV2803_0,0.3212755805484867
0,DTCV3002_0,0.40879208967749064
0,DTCV3303_0,0.4192562768887672
0,DTCV3311_0,0.15712644331345246
0,DTCV3317_0,0.4478708857158297
0,DTCV3321_0,0.20160626634862613
0,DTCV3406_0,0.3651456220110838
0,DTCV3409_0,0.45335270949608086
0,DTCV3412_0,0.17150138933355388
0,DTCV3501_0,0.36653865501403365
0,DTDV0203_0,0.5290776885261985
0,DTDV1603_0,0.28821287261476064
0,DTDV1605_0,0.39253663594406246
0,DTDV1717_0,0.43282652380262115
0,DTDV2103_0,0.34367738548274956
0,DTFC0003_0,0.20969061394681215
0,DTFC0004DYFGS_0,0.21713789719641896
0,DTFC0007SHQFGS_0,0.1916125591933592
0,DTFC0009PYFGS_0,0.1633676678710284
0,DTFC0010MHFGS_0,0.22118026943646596
0,DTFC0015FCFGS2_0,0.16818152033106867
0,DTFC0016_0,0.15787649578598403
0,IMMIMA008_0,0.3912843297567528
0,IMMIMA032_0,0.5027925102287725
0,IMMIMD00201_0,0.400617112684052
0,IMMIMD01201_0,0.2880827084134431
0,IMMIMD01401_0,0.3729835859647598
0,IMMIMD01601_0,0.2729895194571966
0,IMMIMD02001_0,0.35775020339548347
0,IMMIMD035_0,0.5437614774386346
0,IMMIMD042_0,0.31223326670354246
0,IMMIMD045_0,0.3576729746226772
0,IMMIMD051_0,0.37279010429472514
0,IMMIMD052_0,0.38488207939470775
0,IMMIMD056_0,0.3130543280789782
0,IMMIMD065_0,0.597425438755833
0,IMMIMD809_0,0.38453040614281186
0,IMMIMD822_0,0.22882755211058964
0,IMMIMD901_0,0.39412009113703317
0,IMMIMD903_0,0.3331411391518135
0,IMMIMD926_0,0.4069442879398915
0,IMMIMD931_0,0.3486091844037733
0,IMMIMD938_0,0.4048576205600478
0,IMMIMD948_0,0.3657819214948171
0,IMMIMD949_0,0.3951334620311076
0,IMMIMD950_0,0.431882325725557
0,IMMIMM006_0,0.31170346340285776
0,IMMIMM009_0,0.5317448687856131
0,IMMIMM081_0,0.23672139849624863
0,NQMG31A186221_0,0.2702475131854014
0,NQMG44A186121_0,0.3635737023950942
0,SMCFFSR2023_0,0.37681769811657956
0,SMCFFSR2028_0,0.3422726693445334
0,SMCFFSR2058_0,0.2890868076568755
0,SMCFFSR2130_0,0.5764589301656083
0,SMCFFSR2132_0,0.4170764076374434
0,SMCFFSR2310_0,0.5413510918738352
0,SMCFFSR2524_0,0.43050216734103464
0,SMCFFSR2707_0,0.4487727072031897
0,SMCFFSR2903_0,0.42700836175567525
0,SMCFFSR3717_0,0.38290207847423896
0,SMCFFSR5316_0,0.3366009564561374
0,SMCFFSR5320_0,0.36538120896301124
0,SMCFFSR5322_0,0.20578759040939162
0,SMCFFSR5717_0,0.4792683218684732
0,SMCFFSR5722_0,0.3377372512086647
0,SMCFFSR5906_0,0.25303115036989615
0,SMCFFSR6001_0,0.42177249976706327
0,SMCFFSR6002_0,0.5124293471066824
0,SMCRWMQ1007_0,0.3234005764324785
0,SMCRWMQ200C_0,0.44359185366539206
0,SMCRWMQ200F_0,0.34199050574786055
0,SMCRWMQ200G_0,0.2977960941790896
0,SMCRWMQ200H_0,0.3773610731066068
0,SMCRWMQ200M_0,0.21572573739339776
0,SMCRWMQ200N_0,0.2413315486906924
0,SMCRWMQ200Q_0,0.4553081998701309
0,SMCRWMQ200X_0,0.290092092848226
0,SMCRWMQ200Z_0,0.20239233258013345
0,SMCRWMQ2051_0,0.12743573960388832
0,SMCRWMQ2053_0,0.46336410872562034
0,SMCRWMQ2082_0,0.2911180409004146
0,SMCRWMQ2097_0,0.26395677910214904
0,SMCRWMQ2145_0,0.20404579249696503
0,SMCRWMQ2154_0,0.2376491519605635
0,SMCRWMQ2160_0,0.1891096332489966
0,SMCRWMQ2301_0,0.30921504855400106
