Y,customerid,prob
0,DTC20096JMFGS_0,0.11763200309096564
0,DTCV0002_0,0.3092646775667844
0,DTCV0008YZFGS1_0,0.04466274355063858
0,DTCV0010ZJSFGS_0,0.5917939582671949
0,DTCV0011XNFGS_0,0.027827959997750725
0,DTCV0020BTFGS_0,0.045626161901043516
0,DTCV0021TSFGS_0,0.05243182307377828
0,DTCV0022ZYFGS_0,0.07257376651753167
0,DTCV0023EEDSFGS_0,0.056955026675725925
0,DTCV0026QJFGS_0,0.04004602806910918
0,DTCV0028BDFGS_0,0.037938649740679564
0,DTCV0031YCFGS_0,0.05411036087484913
0,DTCV0034FSFGS_0,0.031156884200752504
0,DTCV0037CDJNFGS_0,0.07819767370033133
0,DTCV0039GXFGS_0,0.09157301299734982
0,DTCV0041ZJFGS_0,0.057089355605301796
0,DTCV0043_0,0.050110193713326735
0,DTCV0044SRFGS_0,0.049844996607878986
0,DTCV0046JAFGS_0,0.10762489123033148
0,DTCV0049FCSLFGS_0,0.29728865777069285
0,DTCV0053SYFGS_0,0.7630322795601422
0,DTCV0058SYFGS_0,0.8035743224538391
0,DTCV0070KMFGS_0,0.036751111905584645
0,DTCV007101_0,0.18998320689391596
0,DTCV0072XYFGS_0,0.2883440926851054
0,DTCV0073SHJDFGS_0,0.040098850711968836
0,DTCV0081_0,0.03293314688068231
0,DTCV0087_0,0.029700748048120847
0,DTCV0088HSFGS_0,0.029078485277317608
0,DTCV0091_0,0.027770787278835998
0,DTCV0093_0,0.033055066626550854
0,DTCV0094_0,0.10920937127798426
0,DTCV0096_0,0.03702650372943223
0,DTCV0098SGDYFGS_0,0.031829567232819385
0,DTCV010401_0,0.2067099710165229
0,DTCV0184_0,0.036442657828930455
0,DTCV0186_0,0.032531669003543824
0,DTCV0229_0,0.584934092813624
0,DTCV0255SHSJFGS_0,0.024908512162442806
0,DTCV0282_0,0.027884904961501863
0,DTCV0303_0,0.06436338844036951
0,DTCV0317_0,0.13050516868081907
0,DTCV0320_0,0.10084941024587488
0,DTCV0322_0,0.29588190489761357
0,DTCV0324_0,0.21375344749689026
0,DTCV0327_0,0.2670390831846709
0,DTCV0330_0,0.14409529210167354
0,DTCV0331_0,0.19804056328329572
0,DTCV0408_0,0.31281296294840494
0,DTCV0409_0,0.49889111491802696
0,DTCV0415_0,0.437878009129859
0,DTCV0416_0,0.2666718220423825
0,DTCV0437_0,0.056175719458204744
0,DTCV0514_0,0.08943993227108124
0,DTCV0521_0,0.6210217859384608
0,DTCV0603_0,0.11980041394122476
0,DTCV0620_0,0.060107774723810375
0,DTCV0701_0,0.20109412500613916
0,DTCV0703_0,0.11885389092452384
0,DTCV0719_0,0.2855541363836929
0,DTCV0728_0,0.12987372538709943
0,DTCV0802_0,0.12940231483053793
0,DTCV0803_0,0.03360421834893619
0,DTCV0804_0,0.1349396468069302
0,DTCV0823_0,0.7675927159123708
0,DTCV0914_0,0.0945810860912124
0,DTCV110701_0,0.04562509779154773
0,DTCV1111_0,0.5314331107975483
0,DTCV1126_0,0.3694577542677466
0,DTCV1152ZSFGS_0,0.03349939672765888
0,DTCV1205_0,0.5417183306796883
0,DTCV1507_0,0.03711618661963137
0,DTCV1604_0,0.28798994656162424
0,DTCV1609_0,0.3215945520628909
0,DTCV1617_0,0.2107976925953187
0,DTCV1703_0,0.16650027540080023
0,DTCV1716_0,0.31360143898439186
0,DTCV1721_0,0.3763253681665153
0,DTCV1722_0,0.2599969494268068
0,DTCV1726_0,0.19921224968990392
0,DTCV1732_0,0.26721600939362977
0,DTCV1747_0,0.28022771587511247
0,DTCV1749_0,0.36518897140599943
0,DTCV1805_0,0.15225539200859964
0,DTCV1808_0,0.10554320417655966
0,DTCV1810_0,0.20415380816633105
0,DTCV1821_0,0.2897527668629644
0,DTCV1827_0,0.16676613760917058
0,DTCV1829_0,0.39899968945195174
0,DTCV1832_0,0.2847642427424472
0,DTCV1910_0,0.18641249214653852
0,DTCV1925_0,0.1813955769536964
0,DTCV200301_0,0.09379955312933666
0,DTCV2006_0,0.3757931647752544
0,DTCV2009_0,0.3090060143823898
0,DTCV2013_0,0.13720029725652338
0,DTCV2020_0,0.21348727396912723
0,DTCV2023_0,0.2855950580653084
0,DTCV2034_0,0.2690529978375316
0,DTCV2035_0,0.46151106089342675
0,DTCV2104_0,0.2292092427459543
0,DTCV2109_0,0.46564144453000966
0,DTCV2209_0,0.47049267123367666
0,DTCV2218_0,0.14960867268553596
0,DTCV2309_0,0.47135673822661533
0,DTCV2408_0,0.5001370903914006
0,DTCV2412_0,0.1401264817389188
0,DTCV2413_0,0.35950187434592007
0,DTCV2415_0,0.5100215224597271
0,DTCV2519_0,0.03287534358227586
0,DTCV2520_0,0.6156568598335382
0,DTCV2604_0,0.30548125235651924
0,DTCV2801_0,0.14425733571705948
0,DTCV2802_0,0.3500838438312115
0,DTCV2803_0,0.24777978255984165
0,DTCV3002_0,0.30148471147459716
0,DTCV3303_0,0.42623637791309016
0,DTCV3311_0,0.056497543870345106
0,DTCV3317_0,0.6847610510845967
0,DTCV3321_0,0.03411698892696909
0,DTCV3406_0,0.5235041341295396
0,DTCV3409_0,0.366135303337377
0,DTCV3412_0,0.045323283959720045
0,DTCV3501_0,0.22677040548842461
0,DTDV0203_0,0.23955927952124195
0,DTDV1603_0,0.13567270698140407
