Y,customerid,prob
0,DTC20096JMFGS_0,0.23352131247520447
0,DTCV0002_0,0.4527134299278259
0,DTCV0008YZFGS1_0,0.11225186288356781
0,DTCV0010ZJSFGS_0,0.6261767745018005
0,DTCV0011XNFGS_0,0.05480610951781273
0,DTCV0020BTFGS_0,0.1316147893667221
0,DTCV0021TSFGS_0,0.1441289335489273
0,DTCV0022ZYFGS_0,0.17004774510860443
0,DTCV0023EEDSFGS_0,0.1843293458223343
0,DTCV0026QJFGS_0,0.10396211594343185
0,DTCV0028BDFGS_0,0.07491782307624817
0,DTCV0031YCFGS_0,0.114305280148983
0,DTCV0034FSFGS_0,0.06275779753923416
0,DTCV0037CDJNFGS_0,0.17960037291049957
0,DTCV0039GXFGS_0,0.2168581634759903
0,DTCV0041ZJFGS_0,0.14625632762908936
0,DTCV0043_0,0.14467792212963104
0,DTCV0044SRFGS_0,0.08033201098442078
0,DTCV0046JAFGS_0,0.2187805473804474
0,DTCV0049FCSLFGS_0,0.4129090905189514
0,DTCV0053SYFGS_0,0.7176238894462585
0,DTCV0058SYFGS_0,0.7015510201454163
0,DTCV0070KMFGS_0,0.08894480019807816
0,DTCV007101_0,0.34261348843574524
0,DTCV0072XYFGS_0,0.4215833842754364
0,DTCV0073SHJDFGS_0,0.09072577953338623
0,DTCV0081_0,0.07820745557546616
0,DTCV0087_0,0.06590267270803452
0,DTCV0088HSFGS_0,0.04582102596759796
0,DTCV0091_0,0.04487890750169754
0,DTCV0093_0,0.09031835943460464
0,DTCV0094_0,0.2112170308828354
0,DTCV0096_0,0.09227196127176285
0,DTCV0098SGDYFGS_0,0.047019701451063156
0,DTCV010401_0,0.3201697766780853
0,DTCV0184_0,0.0830560177564621
0,DTCV0186_0,0.08711134642362595
0,DTCV0229_0,0.5514398217201233
0,DTCV0255SHSJFGS_0,0.04687676206231117
0,DTCV0282_0,0.0591137632727623
0,DTCV0303_0,0.09169764816761017
0,DTCV0317_0,0.27752044796943665
0,DTCV0320_0,0.21426929533481598
0,DTCV0322_0,0.4627460241317749
0,DTCV0324_0,0.33108699321746826
0,DTCV0327_0,0.40380463004112244
0,DTCV0330_0,0.20392201840877533
0,DTCV0331_0,0.32648414373397827
0,DTCV0408_0,0.35628771781921387
0,DTCV0409_0,0.5195798873901367
0,DTCV0415_0,0.5214579701423645
0,DTCV0416_0,0.363163024187088
0,DTCV0437_0,0.1302303969860077
0,DTCV0514_0,0.1728082001209259
0,DTCV0521_0,0.5706377029418945
0,DTCV0603_0,0.2248428761959076
0,DTCV0620_0,0.17631842195987701
0,DTCV0701_0,0.3010472357273102
0,DTCV0703_0,0.21991559863090515
0,DTCV0719_0,0.4268985390663147
0,DTCV0728_0,0.31130486726760864
0,DTCV0802_0,0.29035136103630066
0,DTCV0803_0,0.027287129312753677
0,DTCV0804_0,0.3118421137332916
0,DTCV0823_0,0.7041934132575989
0,DTCV0914_0,0.24501879513263702
0,DTCV110701_0,0.10225841403007507
0,DTCV1111_0,0.5628561973571777
0,DTCV1126_0,0.48180609941482544
0,DTCV1152ZSFGS_0,0.07655104249715805
0,DTCV1205_0,0.5302251577377319
0,DTCV1507_0,0.06747757643461227
0,DTCV1604_0,0.43563708662986755
0,DTCV1609_0,0.509454607963562
0,DTCV1617_0,0.3351844847202301
0,DTCV1703_0,0.295636922121048
0,DTCV1716_0,0.4243907928466797
0,DTCV1721_0,0.43694502115249634
0,DTCV1722_0,0.41795867681503296
0,DTCV1726_0,0.3158859610557556
0,DTCV1732_0,0.4151931405067444
0,DTCV1747_0,0.40717577934265137
0,DTCV1749_0,0.45203784108161926
0,DTCV1805_0,0.2668258249759674
0,DTCV1808_0,0.20973126590251923
0,DTCV1810_0,0.35647034645080566
0,DTCV1821_0,0.3811875581741333
0,DTCV1827_0,0.3094136714935303
0,DTCV1829_0,0.4486558139324188
0,DTCV1832_0,0.37590277194976807
0,DTCV1910_0,0.3120606541633606
0,DTCV1925_0,0.3353925347328186
0,DTCV200301_0,0.1468847244977951
0,DTCV2006_0,0.497158408164978
0,DTCV2009_0,0.45139458775520325
0,DTCV2013_0,0.2639954686164856
0,DTCV2020_0,0.3912147581577301
0,DTCV2023_0,0.4318230152130127
0,DTCV2034_0,0.41352546215057373
0,DTCV2035_0,0.5399960279464722
0,DTCV2104_0,0.31826508045196533
0,DTCV2109_0,0.5451791286468506
0,DTCV2209_0,0.5008896589279175
0,DTCV2218_0,0.2665662467479706
0,DTCV2309_0,0.5382097959518433
0,DTCV2408_0,0.5018887519836426
0,DTCV2412_0,0.34479111433029175
0,DTCV2413_0,0.4130673110485077
0,DTCV2415_0,0.5376067161560059
0,DTCV2519_0,0.08353372663259506
0,DTCV2520_0,0.6555917859077454
0,DTCV2604_0,0.4323181211948395
0,DTCV2801_0,0.2817569673061371
0,DTCV2802_0,0.431433767080307
0,DTCV2803_0,0.38268283009529114
0,DTCV3002_0,0.3854930102825165
0,DTCV3303_0,0.47172409296035767
0,DTCV3311_0,0.17591620981693268
0,DTCV3317_0,0.6382434368133545
0,DTCV3321_0,0.06546425074338913
0,DTCV3406_0,0.5639047026634216
0,DTCV3409_0,0.412791907787323
0,DTCV3412_0,0.12986639142036438
0,DTCV3501_0,0.34109264612197876
0,DTDV0203_0,0.2739259898662567
0,DTDV1603_0,0.2741272747516632
0,DTDV1605_0,0.2612694501876831
0,DTDV1717_0,0.5146393775939941
0,DTDV2103_0,0.3340875804424286
0,DTFC0003_0,0.40131017565727234
0,DTFC0004DYFGS_0,0.10473952442407608
0,DTFC0007SHQFGS_0,0.0731300488114357
0,DTFC0009PYFGS_0,0.13757511973381042
0,DTFC0010MHFGS_0,0.23586510121822357
0,DTFC0015FCFGS2_0,0.14486466348171234
0,DTFC0016_0,0.12469596415758133
0,IMMIMA008_0,0.4555191397666931
0,IMMIMA032_0,0.5514596104621887
0,IMMIMD00201_0,0.4428095519542694
0,IMMIMD01201_0,0.5964182019233704
0,IMMIMD01401_0,0.5842956304550171
0,IMMIMD01601_0,0.3116849660873413
0,IMMIMD02001_0,0.22878782451152802
0,IMMIMD035_0,0.777431309223175
0,IMMIMD042_0,0.6121092438697815
0,IMMIMD045_0,0.5442037582397461
0,IMMIMD051_0,0.3597930073738098
0,IMMIMD052_0,0.48678338527679443
0,IMMIMD056_0,0.2890865206718445
0,IMMIMD065_0,0.660216748714447
0,IMMIMD809_0,0.7051870822906494
0,IMMIMD822_0,0.3734681010246277
0,IMMIMD901_0,0.7816681861877441
0,IMMIMD903_0,0.37555691599845886
0,IMMIMD926_0,0.31495970487594604
0,IMMIMD931_0,0.5869648456573486
0,IMMIMD938_0,0.7024990320205688
0,IMMIMD948_0,0.5761127471923828
0,IMMIMD949_0,0.49952611327171326
0,IMMIMD950_0,0.548163890838623
0,IMMIMM006_0,0.7124488353729248
0,IMMIMM009_0,0.7304737567901611
0,IMMIMM081_0,0.19539909064769745
0,NQMG31A186221_0,0.3083709180355072
0,NQMG44A186121_0,0.44541028141975403
0,SMCFFSR2023_0,0.5817314982414246
0,SMCFFSR2028_0,0.4931858479976654
0,SMCFFSR2058_0,0.41658642888069153
0,SMCFFSR2130_0,0.7819797992706299
0,SMCFFSR2132_0,0.8075771331787109
0,SMCFFSR2310_0,0.8694165945053101
0,SMCFFSR2524_0,0.7415216565132141
0,SMCFFSR2707_0,0.8614755868911743
0,SMCFFSR2903_0,0.6791049838066101
0,SMCFFSR3717_0,0.4059610664844513
0,SMCFFSR5316_0,0.5014947056770325
0,SMCFFSR5320_0,0.5130323767662048
0,SMCFFSR5322_0,0.4764384329319
0,SMCFFSR5717_0,0.829990565776825
0,SMCFFSR5722_0,0.1491648256778717
0,SMCFFSR5906_0,0.41550102829933167
0,SMCFFSR6001_0,0.8325016498565674
0,SMCFFSR6002_0,0.7708620429039001
0,SMCRWMQ1007_0,0.2693955898284912
0,SMCRWMQ200C_0,0.6047486662864685
0,SMCRWMQ200F_0,0.5205454230308533
0,SMCRWMQ200G_0,0.381063848733902
0,SMCRWMQ200H_0,0.21974308788776398
