Y,customerid,prob
0,DTCV1909_0,0.3401102943706471
0,IMMIMD024_0,0.4694431448236148
0,SMCRWSQ1031_0,0.3431869926649092
0,SMCRWSQ2095_0,0.24339393847253113
0,SMCRWSQ2151_0,0.18707839459245834
0,SMCRWSQ2152_0,0.26722287235650716
0,SMCRWSQ2153_0,0.32921169138737516
0,SMCRWSQ531N_0,0.418888727542064
0,SMCRWSQ9310_0,0.258666098421679
0,SVWVW2050301_0,0.43407489424416074
0,SVWVW2252648_0,0.23906519759914155
0,SVWVW2313187_0,0.3805814818343287
0,SVWVW2400002_0,0.29379563523703245
0,SVWVW2515146_0,0.41185566780723004
0,SVWVW2515166_0,0.41156934766296943
0,YJ3415005_0,0.25214679617763713
0,YJ6540007_0,0.3031133932640301
